-20.7822813E+00,-1.7085E-03
-20.7815000E+00,-402.0E-06
-20.7807188E+00,+3.2161E-03
-20.7799375E+00,+3.5176E-03
-20.7791563E+00,+2.5126E-03
-20.7783750E+00,+3.2161E-03
-20.7775938E+00,+1.2060E-03
-20.7768125E+00,+3.6181E-03
-20.7760313E+00,+3.2161E-03
-20.7752500E+00,+2.6131E-03
-20.7744688E+00,+1.9095E-03
-20.7736875E+00,+804.0E-06
-20.7729063E+00,+4.4221E-03
-20.7721250E+00,+2.9146E-03
-20.7713438E+00,+1.7085E-03
-20.7705625E+00,-603.0E-06
-20.7697813E+00,+5.4271E-03
-20.7690000E+00,+12.6633E-03
-20.7682188E+00,+1.3065E-03
-20.7674375E+00,-1.3065E-03
-20.7666563E+00,+13.0653E-03
-20.7658750E+00,+703.5E-06
-20.7650938E+00,-1.7085E-03
-20.7643125E+00,-603.0E-06
-20.7635313E+00,+3.5176E-03
-20.7627500E+00,+3.0151E-03
-20.7619688E+00,+3.2161E-03
-20.7611875E+00,+3.3166E-03
-20.7604063E+00,+11.9598E-03
-20.7596250E+00,+5.5276E-03
-20.7588438E+00,+2.1106E-03
-20.7580625E+00,+3.1156E-03
-20.7572813E+00,+5.1256E-03
-20.7565000E+00,+12.2613E-03
-20.7557188E+00,+5.9296E-03
-20.7549375E+00,+3.9196E-03
-20.7541563E+00,+5.7286E-03
-20.7533750E+00,+2.3116E-03
-20.7525938E+00,+3.0151E-03
-20.7518125E+00,-1.6080E-03
-20.7510313E+00,+6.6332E-03
-20.7502500E+00,+5.7286E-03
-20.7494688E+00,+2.1106E-03
-20.7486875E+00,+2.1106E-03
-20.7479063E+00,+12.2613E-03
-20.7471250E+00,+5.2261E-03
-20.7463438E+00,+2.0101E-03
-20.7455625E+00,+3.2161E-03
-20.7447813E+00,+2.9146E-03
-20.7440000E+00,+11.7588E-03
-20.7432188E+00,+6.4322E-03
-20.7424375E+00,+2.7136E-03
-20.7416563E+00,+2.9146E-03
-20.7408750E+00,+5.8291E-03
-20.7400938E+00,+3.3166E-03
-20.7393125E+00,-1.9095E-03
-20.7385313E+00,+3.4171E-03
-20.7377500E+00,+4.6231E-03
-20.7369688E+00,+2.4121E-03
-20.7361875E+00,+3.1156E-03
-20.7354063E+00,+12.4623E-03
-20.7346250E+00,+6.2312E-03
-20.7338438E+00,+2.3116E-03
-20.7330625E+00,+3.4171E-03
-20.7322813E+00,+2.6131E-03
-20.7315000E+00,+13.0653E-03
-20.7307188E+00,+5.3266E-03
-20.7299375E+00,+4.1206E-03
-20.7291563E+00,+3.8191E-03
-20.7283750E+00,+3.6181E-03
-20.7275938E+00,+3.9196E-03
-20.7268125E+00,-904.5E-06
-20.7260313E+00,+3.6181E-03
-20.7252500E+00,+5.3266E-03
-20.7244688E+00,+3.0151E-03
-20.7236875E+00,+3.9196E-03
-20.7229063E+00,+12.3618E-03
-20.7221250E+00,+5.9296E-03
-20.7213438E+00,+3.0151E-03
-20.7205625E+00,+2.7136E-03
-20.7197813E+00,+3.4171E-03
-20.7190000E+00,+12.3618E-03
-20.7182188E+00,+5.2261E-03
-20.7174375E+00,+3.3166E-03
-20.7166563E+00,+3.3166E-03
-20.7158750E+00,+2.8141E-03
-20.7150938E+00,+3.1156E-03
-20.7143125E+00,-1.6080E-03
-20.7135313E+00,+4.1206E-03
-20.7127500E+00,-502.5E-06
-20.7119688E+00,+6.7337E-03
-20.7111875E+00,+3.0151E-03
-20.7104063E+00,+2.6131E-03
-20.7096250E+00,+3.1156E-03
-20.7088438E+00,-301.5E-06
-20.7080625E+00,+4.9246E-03
-20.7072813E+00,+2.4121E-03
-20.7065000E+00,+2.4121E-03
-20.7057188E+00,+3.0151E-03
-20.7049375E+00,+1.1055E-03
-20.7041563E+00,+5.9296E-03
-20.7033750E+00,+2.8141E-03
-20.7025938E+00,+2.9146E-03
-20.7018125E+00,-703.5E-06
-20.7010313E+00,+6.1307E-03
-20.7002500E+00,+9.5477E-03
-20.6994688E+00,+4.2211E-03
-20.6986875E+00,+3.5176E-03
-20.6979063E+00,+1.7085E-03
-20.6971250E+00,+2.3116E-03
-20.6963438E+00,+1.4070E-03
-20.6955625E+00,+5.6281E-03
-20.6947813E+00,+2.1106E-03
-20.6940000E+00,+3.2161E-03
-20.6932188E+00,+2.7136E-03
-20.6924375E+00,+603.0E-06
-20.6916563E+00,+3.8191E-03
-20.6908750E+00,+3.2161E-03
-20.6900938E+00,+3.9196E-03
-20.6893125E+00,-1.6080E-03
-20.6885313E+00,+6.4322E-03
-20.6877500E+00,+12.3618E-03
-20.6869688E+00,+3.3166E-03
