-20.4157188E+00,+2.6131E-03
-20.4149375E+00,+6.5327E-03
-20.4141563E+00,+3.4171E-03
-20.4133750E+00,+11.6583E-03
-20.4125938E+00,+1.8090E-03
-20.4118125E+00,+4.9246E-03
-20.4110313E+00,+2.5126E-03
-20.4102500E+00,+3.7186E-03
-20.4094688E+00,+1.0050E-03
-20.4086875E+00,+4.8241E-03
-20.4079063E+00,+5.2261E-03
-20.4071250E+00,+804.0E-06
-20.4063438E+00,+2.4121E-03
-20.4055625E+00,+5.7286E-03
-20.4047813E+00,+1.8090E-03
-20.4040000E+00,+2.9146E-03
-20.4032188E+00,+502.5E-06
-20.4024375E+00,+4.6231E-03
-20.4016563E+00,+3.4171E-03
-20.4008750E+00,+3.6181E-03
-20.4000938E+00,+2.1106E-03
-20.3993125E+00,+2.4121E-03
-20.3985313E+00,+2.6131E-03
-20.3977500E+00,+4.3216E-03
-20.3969688E+00,+2.6131E-03
-20.3961875E+00,+4.7236E-03
-20.3954063E+00,+5.8291E-03
-20.3946250E+00,+12.9648E-03
-20.3938438E+00,+402.0E-06
-20.3930625E+00,+2.3116E-03
-20.3922813E+00,+1.5075E-03
-20.3915000E+00,+2.8141E-03
-20.3907188E+00,+3.3166E-03
-20.3899375E+00,+3.6181E-03
-20.3891563E+00,+6.4322E-03
-20.3883750E+00,+2.4121E-03
-20.3875938E+00,+5.5276E-03
-20.3868125E+00,+4.1206E-03
-20.3860313E+00,+13.5678E-03
-20.3852500E+00,+6.3317E-03
-20.3844688E+00,+3.5176E-03
-20.3836875E+00,+4.6231E-03
-20.3829063E+00,+2.7136E-03
-20.3821250E+00,+12.3618E-03
-20.3813438E+00,+904.5E-06
-20.3805625E+00,+2.9146E-03
-20.3797813E+00,+5.9296E-03
-20.3790000E+00,+3.0151E-03
-20.3782188E+00,+2.9146E-03
-20.3774375E+00,+3.4171E-03
-20.3766563E+00,+5.7286E-03
-20.3758750E+00,+2.0101E-03
-20.3750938E+00,+2.9146E-03
-20.3743125E+00,+4.6231E-03
-20.3735313E+00,+12.8643E-03
-20.3727500E+00,+5.8291E-03
-20.3719688E+00,+2.9146E-03
-20.3711875E+00,+4.6231E-03
-20.3704063E+00,+2.8141E-03
-20.3696250E+00,+11.9598E-03
-20.3688438E+00,+804.0E-06
-20.3680625E+00,+2.7136E-03
-20.3672813E+00,+2.4121E-03
-20.3665000E+00,+2.4121E-03
-20.3657188E+00,+3.1156E-03
