-31.644250E+00,-3.015E-03
-31.641125E+00,-2.714E-03
-31.638000E+00,-2.613E-03
-31.634875E+00,-2.714E-03
-31.631750E+00,+1.005E-03
-31.628625E+00,-3.116E-03
-31.625500E+00,-1.608E-03
-31.622375E+00,+2.814E-03
-31.619250E+00,-2.211E-03
-31.616125E+00,-2.613E-03
-31.613000E+00,-2.714E-03
-31.609875E+00,-2.111E-03
-31.606750E+00,-2.010E-03
-31.603625E+00,-2.111E-03
-31.600500E+00,+4.623E-03
-31.597375E+00,-905E-06
-31.594250E+00,+4.322E-03
-31.591125E+00,-2.714E-03
-31.588000E+00,-1.809E-03
-31.584875E+00,+3.216E-03
-31.581750E+00,-1.508E-03
-31.578625E+00,-101E-06
-31.575500E+00,-1.508E-03
-31.572375E+00,+503E-06
-31.569250E+00,+2.814E-03
-31.566125E+00,-1.508E-03
-31.563000E+00,-1.809E-03
-31.559875E+00,-3.417E-03
-31.556750E+00,+3.216E-03
-31.553625E+00,+0.0E+00
-31.550500E+00,-1.106E-03
-31.547375E+00,-1.809E-03
-31.544250E+00,-2.010E-03
-31.541125E+00,+2.412E-03
-31.538000E+00,+302E-06
-31.534875E+00,-2.010E-03
-31.531750E+00,-3.015E-03
-31.528625E+00,-1.407E-03
-31.525500E+00,+3.015E-03
-31.522375E+00,-2.010E-03
-31.519250E+00,+3.920E-03
-31.516125E+00,-2.513E-03
-31.513000E+00,-1.608E-03
-31.509875E+00,+2.915E-03
-31.506750E+00,-1.608E-03
-31.503625E+00,-603E-06
-31.500500E+00,-2.513E-03
-31.497375E+00,-1.608E-03
-31.494250E+00,+3.618E-03
-31.491125E+00,-2.312E-03
-31.488000E+00,-2.714E-03
-31.484875E+00,-2.412E-03
-31.481750E+00,+2.814E-03
-31.478625E+00,+603E-06
-31.475500E+00,-1.106E-03
-31.472375E+00,-302E-06
-31.469250E+00,-2.010E-03
-31.466125E+00,+2.714E-03
-31.463000E+00,+402E-06
-31.459875E+00,-2.513E-03
-31.456750E+00,-2.613E-03
-31.453625E+00,-2.714E-03
-31.450500E+00,+3.518E-03
-31.447375E+00,-1.307E-03
-31.444250E+00,+2.613E-03
-31.441125E+00,-3.417E-03
-31.438000E+00,-1.508E-03
-31.434875E+00,+3.719E-03
-31.431750E+00,-1.206E-03
-31.428625E+00,-2.513E-03
-31.425500E+00,-3.015E-03
-31.422375E+00,-704E-06
-31.419250E+00,+3.317E-03
-31.416125E+00,-2.211E-03
-31.413000E+00,-2.412E-03
-31.409875E+00,-2.513E-03
-31.406750E+00,+3.518E-03
-31.403625E+00,+0.0E+00
-31.400500E+00,-1.206E-03
-31.397375E+00,-2.613E-03
-31.394250E+00,-3.317E-03
-31.391125E+00,+2.915E-03
-31.388000E+00,-201E-06
-31.384875E+00,-2.714E-03
-31.381750E+00,-2.714E-03
-31.378625E+00,-2.613E-03
-31.375500E+00,+2.412E-03
-31.372375E+00,-2.010E-03
-31.369250E+00,+3.317E-03
-31.366125E+00,-1.809E-03
-31.363000E+00,-2.010E-03
-31.359875E+00,+2.714E-03
-31.356750E+00,-1.809E-03
-31.353625E+00,+402E-06
-31.350500E+00,-3.116E-03
-31.347375E+00,-2.412E-03
-31.344250E+00,+3.618E-03
