50391	00000	00000	05285
50391	00000	00000	04902
50391	00000	00000	05567
50391	00000	00000	07150
50391	00000	00000	06336
50391	00000	00000	06779
50391	00000	00000	07286
50391	00000	00000	05987
50391	00000	00000	06214
50391	00000	00000	06367
50391	00000	00000	05819
50391	00000	00000	05808
50391	00000	00000	06851
50391	00000	00000	06686
50391	00000	00000	06546
50391	00000	00000	06780
50391	00000	00000	06791
50391	00000	00000	06762
50391	00000	00000	06394
50391	00000	00000	06936
