50490	00000	00000	01281
50490	00000	00000	00835
50490	00000	00000	00597
50490	00000	00000	00513
50490	00000	00000	01191
50490	00000	00000	01398
50490	00000	00000	00513
50490	00000	00000	00496
50490	00000	00000	00435
50490	00000	00000	01079
50490	00000	00000	01487
50490	00000	00000	00415
50490	00000	00000	00529
50490	00000	00000	00489
50490	00000	00000	02382
50490	00000	00000	01130
50490	00000	00000	00479
50490	00000	00000	00438
50490	00000	00000	01386
50490	00000	00000	01694
