50391	00000	00000	04176
50391	00000	00000	04734
50391	00000	00000	05228
50391	00000	00000	04684
50391	00000	00000	05485
50391	00000	00000	05830
50391	00000	00000	05915
50391	00000	00000	05598
50391	00000	00000	04734
50391	00000	00000	05566
50391	00000	00000	05501
50391	00000	00000	06170
50391	00000	00000	05582
50391	00000	00000	05829
50391	00000	00000	05137
50391	00000	00000	05315
50391	00000	00000	05221
50391	00000	00000	05724
50391	00000	00000	05152
50391	00000	00000	05482
