-24.826750E+00,-3.116E-03
-24.823625E+00,-704E-06
-24.820500E+00,+402E-06
-24.817375E+00,-1.508E-03
-24.814250E+00,+2.814E-03
-24.811125E+00,-0.0E+00
-24.808000E+00,+2.814E-03
-24.804875E+00,-1.106E-03
-24.801750E+00,+503E-06
-24.798625E+00,+2.513E-03
-24.795500E+00,-1.608E-03
-24.792375E+00,+2.211E-03
-24.789250E+00,-1.910E-03
-24.786125E+00,+2.613E-03
-24.783000E+00,-2.613E-03
-24.779875E+00,-1.407E-03
-24.776750E+00,+2.312E-03
-24.773625E+00,-905E-06
-24.770500E+00,+3.920E-03
-24.767375E+00,-2.111E-03
-24.764250E+00,+3.417E-03
-24.761125E+00,+101E-06
-24.758000E+00,-1.508E-03
-24.754875E+00,+2.513E-03
-24.751750E+00,+2.613E-03
-24.748625E+00,-0.0E+00
-24.745500E+00,-1.809E-03
-24.742375E+00,-2.312E-03
-24.739250E+00,+4.623E-03
-24.736125E+00,+2.211E-03
-24.733000E+00,+2.211E-03
-24.729875E+00,-1.608E-03
-24.726750E+00,+2.312E-03
-24.723625E+00,+302E-06
-24.720500E+00,+2.111E-03
-24.717375E+00,+2.010E-03
-24.714250E+00,-1.407E-03
-24.711125E+00,+3.015E-03
-24.708000E+00,+2.111E-03
-24.704875E+00,+101E-06
-24.701750E+00,+2.412E-03
-24.698625E+00,-1.005E-03
-24.695500E+00,+2.814E-03
-24.692375E+00,+2.312E-03
-24.689250E+00,+3.317E-03
-24.686125E+00,+2.211E-03
-24.683000E+00,-1.910E-03
-24.679875E+00,+2.312E-03
-24.676750E+00,+2.010E-03
-24.673625E+00,+0.0E+00
-24.670500E+00,-2.010E-03
-24.667375E+00,-1.809E-03
-24.664250E+00,+4.322E-03
-24.661125E+00,+2.111E-03
-24.658000E+00,+2.111E-03
-24.654875E+00,-2.111E-03
-24.651750E+00,+2.915E-03
-24.648625E+00,+905E-06
-24.645500E+00,-2.111E-03
-24.642375E+00,+2.412E-03
-24.639250E+00,-1.608E-03
-24.636125E+00,+2.412E-03
-24.633000E+00,+2.211E-03
-24.629875E+00,-2.513E-03
-24.626750E+00,+3.216E-03
-24.623625E+00,-704E-06
-24.620500E+00,+4.322E-03
-24.617375E+00,+3.116E-03
-24.614250E+00,+3.015E-03
-24.611125E+00,+1.910E-03
-24.608000E+00,-2.010E-03
-24.604875E+00,+2.714E-03
-24.601750E+00,+2.111E-03
-24.598625E+00,-201E-06
-24.595500E+00,-0.0E+00
-24.592375E+00,-2.513E-03
-24.589250E+00,+3.819E-03
-24.586125E+00,+2.211E-03
-24.583000E+00,+2.814E-03
-24.579875E+00,-2.312E-03
-24.576750E+00,+2.814E-03
-24.573625E+00,+402E-06
-24.570500E+00,+2.613E-03
-24.567375E+00,+1.910E-03
-24.564250E+00,-1.608E-03
-24.561125E+00,+3.417E-03
-24.558000E+00,-2.211E-03
-24.554875E+00,-1.608E-03
-24.551750E+00,-2.814E-03
-24.548625E+00,-603E-06
-24.545500E+00,+2.613E-03
-24.542375E+00,-2.613E-03
-24.539250E+00,+2.915E-03
-24.536125E+00,-2.211E-03
-24.533000E+00,-2.714E-03
-24.529875E+00,+2.513E-03
-24.526750E+00,-2.312E-03
-24.523625E+00,+0.0E+00
-24.520500E+00,+1.910E-03
-24.517375E+00,-2.513E-03
-24.514250E+00,+4.925E-03
-24.511125E+00,+3.015E-03
-24.508000E+00,+2.111E-03
-24.504875E+00,+1.508E-03
-24.501750E+00,+3.618E-03
-24.498625E+00,+302E-06
-24.495500E+00,+2.915E-03
-24.492375E+00,+2.613E-03
-24.489250E+00,-1.608E-03
-24.486125E+00,+3.116E-03
-24.483000E+00,+2.312E-03
-24.479875E+00,-503E-06
-24.476750E+00,+3.719E-03
-24.473625E+00,-704E-06
-24.470500E+00,+2.814E-03
-24.467375E+00,+2.915E-03
-24.464250E+00,+3.518E-03
-24.461125E+00,+2.312E-03
-24.458000E+00,-2.010E-03
-24.454875E+00,+2.814E-03
-24.451750E+00,+2.211E-03
-24.448625E+00,-1.709E-03
-24.445500E+00,+2.010E-03
-24.442375E+00,-1.910E-03
-24.439250E+00,+3.518E-03
-24.436125E+00,+2.714E-03
-24.433000E+00,+2.312E-03
-24.429875E+00,+2.111E-03
-24.426750E+00,+3.116E-03
-24.423625E+00,+704E-06
-24.420500E+00,+3.015E-03
-24.417375E+00,+2.211E-03
-24.414250E+00,-1.407E-03
-24.411125E+00,+4.824E-03
-24.408000E+00,+3.317E-03
-24.404875E+00,-101E-06
-24.401750E+00,+2.814E-03
-24.398625E+00,+804E-06
-24.395500E+00,+4.221E-03
-24.392375E+00,+2.312E-03
-24.389250E+00,+3.417E-03
-24.386125E+00,+2.312E-03
-24.383000E+00,-2.010E-03
-24.379875E+00,+2.312E-03
-24.376750E+00,+1.910E-03
-24.373625E+00,-101E-06
-24.370500E+00,+3.920E-03
-24.367375E+00,-2.211E-03
-24.364250E+00,+4.221E-03
-24.361125E+00,+402E-06
-24.358000E+00,+2.312E-03
-24.354875E+00,+3.216E-03
-24.351750E+00,+3.116E-03
-24.348625E+00,+1.106E-03
-24.345500E+00,+3.719E-03
-24.342375E+00,+1.910E-03
-24.339250E+00,-1.206E-03
-24.336125E+00,+2.513E-03
-24.333000E+00,-2.312E-03
-24.329875E+00,-1.608E-03
-24.326750E+00,+2.814E-03
-24.323625E+00,-804E-06
-24.320500E+00,+2.613E-03
-24.317375E+00,-2.814E-03
-24.314250E+00,+3.417E-03
-24.311125E+00,-2.513E-03
-24.308000E+00,-2.010E-03
-24.304875E+00,+3.317E-03
-24.301750E+00,+2.513E-03
-24.298625E+00,-1.206E-03
-24.295500E+00,+4.523E-03
-24.292375E+00,-1.608E-03
-24.289250E+00,+3.920E-03
-24.286125E+00,+2.111E-03
-24.283000E+00,+2.714E-03
-24.279875E+00,+3.116E-03
-24.276750E+00,+3.015E-03
-24.273625E+00,+402E-06
-24.270500E+00,+2.010E-03
-24.267375E+00,+2.714E-03
-24.264250E+00,-1.608E-03
-24.261125E+00,+2.814E-03
-24.258000E+00,+2.312E-03
-24.254875E+00,-302E-06
-24.251750E+00,+1.809E-03
-24.248625E+00,-603E-06
-24.245500E+00,+2.613E-03
-24.242375E+00,+2.714E-03
-24.239250E+00,+3.317E-03
-24.236125E+00,+2.613E-03
-24.233000E+00,-1.307E-03
-24.229875E+00,+2.513E-03
-24.226750E+00,+2.312E-03
-24.223625E+00,+302E-06
-24.220500E+00,+2.412E-03
-24.217375E+00,-1.407E-03
-24.214250E+00,+3.920E-03
-24.211125E+00,+402E-06
-24.208000E+00,+1.910E-03
-24.204875E+00,+2.211E-03
-24.201750E+00,+2.613E-03
-24.198625E+00,+503E-06
-24.195500E+00,-1.809E-03
-24.192375E+00,+3.015E-03
-24.189250E+00,-1.206E-03
-24.186125E+00,+1.809E-03
-24.183000E+00,+2.312E-03
-24.179875E+00,-1.709E-03
-24.176750E+00,+2.312E-03
-24.173625E+00,-402E-06
-24.170500E+00,+3.920E-03
-24.167375E+00,+2.312E-03
-24.164250E+00,+3.719E-03
-24.161125E+00,+4.121E-03
-24.158000E+00,-1.005E-03
-24.154875E+00,+2.915E-03
-24.151750E+00,+2.814E-03
-24.148625E+00,-503E-06
-24.145500E+00,+3.317E-03
-24.142375E+00,-2.211E-03
-24.139250E+00,+4.724E-03
-24.136125E+00,+2.915E-03
-24.133000E+00,+2.412E-03
-24.129875E+00,+2.412E-03
-24.126750E+00,+2.814E-03
-24.123625E+00,-201E-06
-24.120500E+00,-2.613E-03
-24.117375E+00,-3.015E-03
-24.114250E+00,-3.116E-03
-24.111125E+00,+2.613E-03
-24.108000E+00,+402E-06
-24.104875E+00,-1.407E-03
-24.101750E+00,-2.915E-03
-24.098625E+00,-2.211E-03
-24.095500E+00,+3.015E-03
-24.092375E+00,-2.513E-03
-24.089250E+00,+3.216E-03
-24.086125E+00,-3.417E-03
-24.083000E+00,-2.513E-03
-24.079875E+00,+3.116E-03
-24.076750E+00,-2.111E-03
-24.073625E+00,-402E-06
-24.070500E+00,-3.317E-03
-24.067375E+00,-1.508E-03
-24.064250E+00,+3.920E-03
-24.061125E+00,-1.910E-03
-24.058000E+00,-2.915E-03
-24.054875E+00,-1.106E-03
-24.051750E+00,+3.618E-03
-24.048625E+00,+402E-06
-24.045500E+00,-905E-06
-24.042375E+00,-2.814E-03
-24.039250E+00,-2.513E-03
-24.036125E+00,+5.327E-03
-24.033000E+00,-101E-06
-24.029875E+00,-804E-06
-24.026750E+00,-3.317E-03
-24.023625E+00,-3.618E-03
-24.020500E+00,+2.915E-03
-24.017375E+00,-2.312E-03
-24.014250E+00,+3.518E-03
-24.011125E+00,-2.814E-03
-24.008000E+00,-2.211E-03
-24.004875E+00,+2.814E-03
-24.001750E+00,-2.211E-03
-23.998625E+00,+402E-06
-23.995500E+00,-3.216E-03
-23.992375E+00,-2.211E-03
-23.989250E+00,+3.417E-03
-23.986125E+00,-2.513E-03
-23.983000E+00,-201E-06
-23.979875E+00,-2.312E-03
-23.976750E+00,+2.714E-03
-23.973625E+00,-503E-06
-23.970500E+00,-2.211E-03
-23.967375E+00,-2.814E-03
-23.964250E+00,-2.915E-03
-23.961125E+00,+2.613E-03
-23.958000E+00,-101E-06
-23.954875E+00,-1.307E-03
-23.951750E+00,-3.216E-03
-23.948625E+00,-3.116E-03
-23.945500E+00,+3.015E-03
-23.942375E+00,-2.513E-03
-23.939250E+00,+2.613E-03
-23.936125E+00,-2.915E-03
-23.933000E+00,-2.613E-03
-23.929875E+00,+3.216E-03
-23.926750E+00,-2.814E-03
-23.923625E+00,-905E-06
-23.920500E+00,-2.814E-03
-23.917375E+00,-1.910E-03
-23.914250E+00,+3.518E-03
-23.911125E+00,-1.608E-03
-23.908000E+00,-3.317E-03
-23.904875E+00,-1.608E-03
-23.901750E+00,+4.523E-03
-23.898625E+00,+402E-06
-23.895500E+00,-905E-06
-23.892375E+00,-3.216E-03
-23.889250E+00,-1.106E-03
-23.886125E+00,+4.623E-03
-23.883000E+00,-101E-06
-23.879875E+00,-402E-06
-23.876750E+00,-2.513E-03
-23.873625E+00,-3.216E-03
